LATNUM,LONGNUM
20.600826,84.11004
20.762484,83.985199
20.634289,83.837899
20.583112,83.778189
20.786495,84.100948
20.816755,84.098206
20.819463,84.275301
20.718309,83.819803
20.730088,83.930653
20.799435,84.272263
20.825032,84.315659
20.634295,83.732271
20.794024,84.043517
20.797978,84.300992
20.708598,84.419164
20.515625,83.589321
20.821341,84.31714
20.535218,83.692994
20.506627,83.770135
20.571081,83.706905
20.798192,84.058623
20.852711,84.172909
20.473295,83.684812
20.803622,84.062001
20.788771,84.290728
20.522654,83.808847
20.743263,83.810304
20.7436,83.961853
20.793169,84.331637
20.766906,84.074474
20.512841,83.694467
20.606919,83.740172
20.662106,84.243784
20.874933,84.216437
20.808455,84.064175
20.711706,84.433909
20.600923,84.621755
20.876004,84.194974
20.74155,83.670227
20.92457,83.913387
20.847686,83.783183
21.020431,83.503523
20.658854,83.700344
20.971709,83.941064
21.108843,83.974964
21.045765,83.598093
20.917303,83.865273
21.004545,83.691789
21.083964,83.861073
20.939359,83.744028
20.892434,83.831779
21.121317,83.620984
21.023898,83.76407
20.715061,83.668703
20.874212,84.056237
20.895056,84.135013
20.988158,83.737037
21.043096,83.808755
20.862273,83.72037
20.54167,83.615803
20.903798,83.825416
21.027179,83.487278
21.117224,83.664257
20.915329,84.040073
20.745824,83.717652
20.904951,83.902342
20.939506,84.093216
20.929832,84.138745
20.873517,83.945888
20.946395,84.122843
20.958332,83.812417
20.995787,83.510651
20.962014,83.754125
20.847655,83.667699
20.950009,83.986909
20.835729,83.767401
20.845568,84.032577
21.042823,83.670764
21.029345,83.567205
20.910261,83.763535
20.868847,83.506014
20.739808,83.201426
20.214029,83.133302
20.811764,82.951053
20.548691,83.378831
20.452429,83.146933
20.373321,83.57405
20.821337,83.124643
20.409644,83.322097
20.45592,83.210876
20.804097,82.908588
20.804403,83.517738
20.277439,83.055921
20.831042,83.526982
20.462683,82.924688
20.595231,82.9454
20.424161,83.383862
20.742556,83.436963
20.970198,83.555306
20.694561,83.131631
20.753997,82.876625
20.619797,82.775567
20.570664,83.420293
20.785901,83.481189
20.23396,83.15558
20.711818,83.469672
20.395828,82.889946
20.228353,82.978896
20.451739,83.446384
20.713609,82.928263
20.819627,83.136547
20.407334,83.550485
20.710643,83.194891
20.281136,83.096542
20.593013,82.900637
20.691449,83.478743
20.478714,83.318991
20.907399,83.45312
20.361666,83.345103
20.578696,83.37677
20.281537,83.244145
20.734113,82.84491
20.893707,82.511167
20.971898,82.596512
20.218981,82.527278
20.823301,82.627523
20.606754,82.428269
20.104607,82.530696
20.799404,82.495742
20.223897,82.652295
20.19289,82.56913
20.633784,82.682871
20.180934,82.612345
20.368847,82.666893
20.556895,82.588895
20.5945,82.584664
20.907268,82.521312
20.013222,82.607689
20.623981,82.6503
20.300332,82.771291
20.809339,82.485069
20.497685,82.577765
20.773173,82.524975
20.016547,82.651987
20.600683,82.684942
20.439252,82.562547
20.718176,82.44113
20.221339,82.58524
20.596347,82.70512
20.645293,82.66944
20.783654,82.560423
20.066792,82.698221
20.220535,82.532991
20.175015,82.583539
20.307144,82.743372
20.088494,82.726932
20.056517,82.640174
20.315775,82.506697
20.69138,82.555939
20.129896,82.71217
20.093419,82.644189
20.899498,82.50363
20.556544,82.654059
20.207572,82.655578
19.897977,83.163327
20.130057,83.48619
19.660921,82.701132
19.565385,82.734838
19.699583,83.30758
19.649454,82.777565
19.844112,82.981164
19.799212,82.904076
20.262311,83.335475
19.453561,82.72848
19.839464,82.903292
19.569056,82.869835
19.819624,83.051441
20.013031,83.178748
19.909147,83.16596
19.859435,82.749202
20.118346,83.152746
20.348416,83.479192
20.330454,83.386254
20.185488,83.24923
20.040688,83.432741
19.704172,82.693297
20.142471,83.176728
20.016888,82.854114
20.052867,83.182846
20.071793,83.057144
19.724561,82.64507
19.528562,82.6617
19.965626,83.016193
19.993099,83.183033
20.13657,83.113374
19.6847,82.725409
20.330141,83.680587
20.060636,83.21403
19.598389,82.673691
19.711731,82.637927
19.99224,83.405569
20.143879,83.24648
19.92496,82.944684
20.181131,83.396101
20.252329,83.410212
20.138389,83.28681
19.137942,83.758603
19.152889,83.932439
19.2645,83.649479
19.343889,83.377674
19.503986,83.05755
19.194483,83.66822
19.451032,83.929256
19.033944,83.878342
19.446832,83.325322
19.176171,83.417241
19.838168,83.489351
19.243505,83.862244
19.691645,83.579832
19.413373,83.134109
19.065853,83.834407
19.311044,83.609104
19.026439,83.961825
19.338169,83.596476
19.616958,83.637161
19.182095,83.421755
19.115108,83.061225
19.286153,83.450341
19.613433,83.507585
19.143419,83.742321
19.301493,83.00218
19.179217,83.40303
19.127529,83.457897
19.345277,83.104088
19.598764,83.556866
19.874205,83.432464
19.237965,83.861031
19.297425,83.294592
19.221779,83.065773
19.180875,83.003457
19.503582,83.522309
19.170273,83.418355
19.629977,83.829408
19.065497,83.780716
18.989179,83.42505
19.526795,83.614722
18.999753,83.887177
19.321983,83.257724
19.221916,82.534986
19.935702,82.066427
19.944603,82.076293
19.978534,82.061797
19.361511,82.159777
19.653934,82.268416
19.248137,82.71666
19.59015,82.341814
19.7171,82.205822
19.63279,82.119978
19.260183,82.751171
19.794479,82.475137
19.382741,82.211116
19.27288,82.429455
19.22856,82.530424
19.570311,82.251473
19.646067,82.201873
19.266098,82.608289
19.362198,82.59976
19.237644,82.781264
19.956627,82.121644
19.351791,82.460216
19.370531,82.387117
19.283729,82.284127
19.194254,82.401755
19.195893,82.410666
19.699448,82.502924
19.36052,82.275051
19.690145,82.127994
19.482466,82.382452
19.901475,82.437166
19.511879,82.346432
19.939368,82.060694
19.483692,82.597277
19.404222,82.407258
19.769803,82.225804
19.750344,82.266162
19.604982,82.252546
19.720359,82.372754
19.277635,82.544438
19.208729,82.347564
19.470448,82.511809
19.055193,82.553198
18.521008,82.746153
18.657762,82.435252
18.775414,82.368041
19.149493,82.482787
18.614166,82.71634
18.475835,82.764794
18.485819,82.932427
18.871636,82.885984
18.948986,82.305808
19.162457,82.456558
19.114389,82.225549
19.000126,82.707616
19.161145,82.490967
18.791247,82.695725
18.97981,82.370536
18.96513,82.608152
18.58279,82.512091
18.963573,82.892882
18.803093,82.499981
18.680475,82.341699
18.635547,82.759742
18.562123,82.983166
18.741619,82.221559
18.420529,82.97949
18.727514,82.823456
18.681443,82.423193
18.849701,82.702055
18.888013,83.107579
18.559258,82.752027
19.108781,82.684176
19.11922,82.733779
18.899894,83.265686
18.886086,82.545478
18.791911,82.714504
18.857296,82.570013
19.071669,83.123639
18.935592,82.96974
18.558166,82.741137
19.117881,82.537902
18.60239,83.004651
18.714098,83.062115
18.239539,82.064857
18.076641,81.982064
18.294704,81.87061
18.113405,81.564204
17.931431,81.655159
18.074251,81.820573
18.419649,81.801129
18.615652,82.221236
18.230686,82.057881
17.936079,81.554697
17.950899,81.644819
18.008283,81.769763
18.422397,82.313502
18.164532,81.800755
18.363002,81.90329
17.872331,81.600302
18.124552,81.827617
18.289083,81.969028
18.082627,81.707514
18.343546,81.893936
18.138072,82.025963
18.644591,82.150217
18.202533,81.789877
18.063771,81.632215
18.247592,82.002339
18.422239,82.065937
18.181519,82.303727
18.3135,81.714578
18.372538,81.916279
18.335387,82.031159
18.593438,82.339518
18.084211,81.668239
18.313741,81.880825
18.257168,81.848924
18.256907,81.871993
18.619773,81.978259
18.097069,82.063463
17.976277,81.572435
17.913761,81.641541
18.485565,81.878098
18.265179,81.831586
18.006841,81.957337
23.1817,82.338648
23.684589,81.915225
23.283892,82.727174
23.232236,82.654723
23.460068,82.494809
23.503134,82.491064
23.46242,82.517656
23.234297,82.645798
23.470973,82.551996
23.883821,81.63605
23.299759,82.704836
23.442898,82.364559
23.713765,81.922763
23.441202,82.61559
23.281704,82.554961
23.396852,82.190654
23.260572,82.551289
23.277513,82.270443
23.23488,82.194227
23.346846,82.675025
23.701283,82.206412
23.676293,82.423009
23.758631,82.414741
23.107788,82.379189
23.309321,82.524949
23.372848,82.207097
23.289454,82.727009
23.640641,81.67142
23.371847,82.586809
23.565956,82.435326
23.378971,82.54938
23.783075,82.272314
23.363092,82.636431
23.23514,82.202988
23.197651,82.487457
23.226248,82.201975
23.335583,82.482374
23.184909,82.403448
23.350466,82.626959
23.234652,82.47006
23.268443,82.555974
23.267494,82.54909
22.899852,84.136555
22.673619,83.993685
22.580718,83.503896
22.615349,83.793353
23.001132,83.697826
22.964081,84.362269
22.792701,84.251247
22.566278,83.477327
22.917873,83.881666
23.022917,83.692792
22.705836,84.108665
22.712233,84.081584
22.573642,83.853853
22.663441,83.955836
22.563983,83.484399
23.010869,83.695879
22.607907,83.612864
22.672962,83.930623
22.539787,83.777731
22.977368,83.674715
22.676429,83.746711
22.611897,83.583605
22.631083,83.645674
23.184336,83.613192
22.804053,83.751183
22.54605,83.542369
22.469456,83.806631
22.908964,83.574449
22.641317,83.630716
22.882134,83.972884
22.848297,83.89434
22.73757,84.093562
23.031468,83.733452
22.631805,83.583494
23.011683,83.682631
22.894205,84.128636
22.445079,83.894511
22.477415,83.941639
22.793543,84.002793
23.046602,83.989432
22.920759,83.875512
22.596332,83.518648
21.888714,83.391106
21.704099,82.972404
21.976881,83.270501
21.576827,83.101911
21.554359,83.092519
21.973418,83.253051
22.240189,83.335019
21.924593,83.165386
21.85303,83.28641
21.498641,83.295427
21.790475,83.390597
21.929228,83.266255
21.592889,83.072468
22.02685,83.073419
21.91422,83.392564
21.664012,83.300561
22.352425,83.666174
21.864923,83.347089
22.144217,83.441998
21.905966,83.381118
21.946373,83.517491
22.20567,83.459055
21.95641,83.315437
21.955922,83.216917
22.46278,83.241931
21.997422,83.119221
22.617421,83.321371
21.648527,83.297912
21.618449,83.246921
21.631448,83.171953
21.643967,83.347112
21.862437,83.574199
22.242192,83.299399
21.89714,83.384822
21.912914,83.327028
21.891104,83.412161
21.57564,83.304216
21.682938,82.996896
21.930781,83.358093
22.440703,83.23135
22.502232,83.445184
22.4728,83.245803
22.40427,82.599536
22.634548,82.918696
22.492377,82.584474
22.224996,82.78257
22.341296,82.302853
22.30671,82.466443
22.466676,82.59485
22.254993,82.765175
22.216846,82.456587
22.398351,82.332472
22.22469,82.88086
22.481079,82.906364
22.53023,82.183193
22.306575,82.460484
22.352653,82.7035
22.260155,82.472463
22.399847,82.651607
22.391698,82.750797
22.341206,82.704769
22.375547,82.757586
22.925128,82.521466
22.369571,82.188011
22.352998,82.720609
22.377133,82.713215
22.344815,82.696159
22.396114,82.764209
22.782793,82.299429
22.4841,82.401449
22.489746,82.414755
22.327745,82.663468
22.307176,82.55211
22.896573,82.562677
22.269449,82.463776
22.357367,82.645835
22.368213,82.644952
22.344969,82.703852
22.230705,82.835005
22.353604,82.702201
22.365931,82.722062
22.404522,82.694301
22.353171,82.702441
22.187854,82.976462
22.129682,82.471815
21.867187,82.62691
22.220183,82.495661
22.080089,82.692622
21.964648,82.647031
21.774899,82.992925
21.91567,82.717609
21.91988,82.861351
22.139078,82.464211
21.926291,82.890483
22.010134,82.565817
21.919359,82.69344
21.757913,83.221714
21.788584,82.964591
22.033377,82.410533
22.165776,82.55291
22.159027,82.59159
22.020031,82.629164
21.881282,82.452233
21.767045,82.587908
21.944232,82.414237
21.972194,82.888459
21.985358,82.688182
21.79709,82.609687
22.064838,82.941856
21.989097,82.579454
21.808208,82.397098
21.871587,82.526745
21.764181,83.101879
21.777176,82.962161
21.794314,83.128235
21.969484,82.941319
21.844589,82.854422
22.010052,82.85514
22.13741,82.482681
22.009168,82.430065
22.035182,82.939417
22.178116,82.559375
21.762262,82.762592
21.92834,83.066592
21.805675,83.114047
22.148516,82.546402
22.011589,81.223157
22.279789,81.368486
22.421615,81.458952
22.239928,81.51153
22.422838,81.415291
21.814381,81.1632
22.120818,81.107732
22.234764,81.420508
21.763835,80.979644
22.184619,81.223481
22.161875,81.499796
22.398752,81.247983
21.877216,81.322477
21.745278,81.136203
22.009218,81.228698
22.075272,81.186245
22.102797,81.487893
21.932555,81.312622
21.871724,81.29007
22.007483,81.248429
22.014754,81.167468
22.115317,81.073707
21.812114,81.228841
22.228193,81.458238
21.963389,81.289287
22.38293,81.452265
22.225371,81.393811
22.099111,81.098165
21.85131,81.105229
22.157658,81.41236
21.943441,81.166673
21.72866,81.202949
21.787897,81.213829
21.851921,81.326169
21.951392,81.209508
22.00944,81.242756
21.818293,81.172729
21.819671,81.267598
22.003166,81.402119
21.875372,81.369832
22.107888,81.290118
22.101213,81.097296
21.724514,80.998528
20.40915,80.827916
20.530531,80.856126
21.345738,81.165882
20.893501,80.803824
20.895948,80.596913
20.694305,80.801774
21.418042,80.908305
21.010709,81.025177
21.509783,81.150318
21.714999,80.845761
21.170779,81.071295
21.66073,80.93815
21.424612,81.001749
21.191262,80.751587
21.219457,80.857747
21.423974,80.87629
21.134113,81.078286
21.415937,80.946156
21.167325,81.070489
21.130371,80.540325
21.403215,80.957434
20.979749,80.554488
21.199952,81.183982
20.944694,80.721703
21.169062,81.084345
20.348748,80.79684
21.63286,80.951327
21.714323,80.818824
21.221111,80.907023
21.642853,81.114725
20.926837,80.630505
21.115991,80.67616
21.470031,80.970498
21.526926,80.996567
21.171587,81.068077
20.82429,80.759641
20.765539,80.810763
21.012166,80.664573
20.910776,80.772187
21.064879,80.566546
21.748331,80.855985
21.091287,82.090466
21.196432,83.132639
21.124516,82.271213
21.315082,83.171901
21.536315,82.845321
21.248114,82.577617
21.181448,82.904319
21.139119,82.409686
21.292317,82.82242
21.006574,82.336865
21.174717,82.485095
21.285544,83.101459
21.281532,82.658097
21.28536,82.860402
21.320013,83.002737
21.185517,82.621939
21.306432,82.960745
21.275386,82.814463
21.261845,82.574636
21.242856,82.855281
21.439001,82.986662
21.115841,82.279704
21.153353,82.097467
21.058606,82.144111
21.413811,82.933203
21.313883,83.008966
20.98721,82.337494
21.274133,83.042713
21.456395,82.820709
21.264624,83.097127
21.247781,82.359166
21.408068,83.104592
21.251792,82.973892
21.223543,82.5509
21.178657,82.785183
21.110925,82.091455
21.260594,82.172298
21.300547,83.105837
21.186338,82.39016
21.271585,83.031705
21.182014,82.463995
21.315347,83.057273
20.708964,81.54769
20.16386,82.080559
20.524923,81.862849
20.875641,81.705593
20.721672,81.682206
20.902702,81.85428
20.537745,81.854014
20.642079,81.582255
20.872927,81.758836
20.725561,81.535954
20.974337,81.713883
20.68935,81.65943
20.546671,81.58693
20.93871,81.661862
20.696256,81.550593
20.924523,81.754066
20.411211,81.951337
20.951682,81.696055
20.914969,81.71534
20.699452,81.54574
20.622281,81.72365
20.778058,81.735934
20.85676,81.52023
20.728152,81.64047
20.70351,81.556363
20.701508,81.557284
20.666088,81.707966
20.811851,81.729919
20.777801,81.612272
20.785052,81.756405
20.696795,81.910824
20.705825,81.607338
20.828791,81.645871
20.699657,81.538681
20.722114,81.554082
20.497971,81.89069
20.488392,81.727408
20.848845,81.636319
20.645659,81.597879
20.634375,81.712896
20.495435,81.845636
20.902103,81.836698
20.26299,81.520465
20.270587,81.103979
20.303916,80.944523
20.233271,81.61111
19.962492,80.740295
20.308344,81.236713
19.957113,81.173499
20.41665,81.625271
19.943098,80.747315
20.29567,81.542927
20.48598,81.408361
20.420668,81.471725
19.971501,80.728483
20.159519,81.480378
20.25853,81.51264
20.305656,81.480458
20.45753,81.382153
20.313281,81.521175
20.473292,81.397634
20.291111,81.459755
20.299469,80.949109
20.475673,81.342203
20.478534,81.483702
20.504234,81.452995
20.242256,81.590928
20.299341,81.634345
20.452165,81.682408
19.942309,81.232136
19.837956,80.487569
20.281955,81.709254
19.943549,81.208373
20.482,81.337485
20.263066,81.354716
20.384319,81.741702
20.265153,81.342872
20.28206,81.495002
20.252031,80.877397
20.300449,81.186711
19.965764,80.72467
20.52858,81.33948
20.332738,81.698795
20.262025,81.654248
19.724636,81.259946
19.498874,81.219885
19.542008,81.007183
19.376111,81.180277
19.511213,81.400621
19.571753,80.980313
19.311858,81.206637
19.552842,81.418195
19.647731,81.350488
19.731688,81.271665
19.626632,81.307575
19.641833,81.303107
19.611851,81.339628
19.599242,81.33647
19.595626,81.089551
19.650762,81.340696
19.597135,81.008072
19.362536,81.150143
19.460004,81.330238
19.604055,81.079092
19.425906,81.270494
19.594164,81.313425
19.672416,81.427033
19.707105,81.275947
19.571105,81.03926
19.710782,81.250484
19.566539,80.975329
19.515762,81.376881
19.661803,81.31231
19.48882,81.366717
19.675736,81.310369
19.707752,81.352136
19.590437,81.345298
19.604466,81.080966
19.70773,81.232182
19.738767,81.247556
19.564083,80.984856
19.479695,81.305176
19.737627,81.226675
19.364768,81.183453
19.736832,81.244197
19.429766,81.397014
18.791713,80.8193
18.947385,80.886813
18.697624,80.55107
18.942806,80.462202
18.796627,80.984262
19.010242,80.924186
18.488676,80.861455
19.089172,80.910964
18.882912,80.368305
18.997756,81.173784
19.090577,80.931123
18.810859,80.900639
18.951369,80.449961
18.734243,80.930333
18.791258,80.825585
18.936956,80.855964
18.814117,80.611934
18.754874,80.57122
18.466421,80.834736
18.790758,80.807153
18.845846,80.879983
18.960241,80.892325
18.830892,80.459624
19.005349,81.189796
18.786176,80.960553
19.000179,81.047042
18.794353,80.859642
18.482266,80.870242
18.625147,80.766399
18.758452,80.953454
19.074689,80.92756
18.705159,80.744854
18.901806,80.369813
18.885433,81.13764
18.916461,80.449175
18.813062,80.827233
18.452486,80.860764
18.783422,80.906207
18.863976,80.370385
18.956433,80.292137
18.882931,80.771462
19.001209,80.893558
25.493839,76.656827
25.719872,76.50869
25.97116,76.991199
25.676253,76.676641
25.697738,76.51463
25.934577,77.487447
25.529493,77.215341
26.007563,77.03363
25.896654,76.772931
25.621522,76.566476
25.740264,76.691013
26.096098,77.338295
26.139847,77.413148
25.583542,76.559717
25.795496,76.615152
25.476959,76.669362
26.129233,77.408885
26.026142,77.345975
25.887884,77.515997
25.904386,77.593146
25.684192,76.686172
25.454369,77.068965
26.109847,77.138435
26.00646,77.297426
25.896551,76.733479
25.687635,76.682183
25.950785,77.266755
25.925281,77.270638
25.37604,76.663837
25.618958,76.716395
25.938427,77.325403
25.902131,76.692937
26.083825,77.403126
25.411736,76.625967
25.417156,77.043981
26.040011,77.370574
25.999398,76.852351
25.670183,76.686321
25.464317,77.096993
26.122418,77.119772
26.086795,77.423037
25.598001,76.53074
25.319253,77.01384
25.493698,77.050289
25.710407,76.952654
26.498346,77.997784
26.267364,77.527315
26.582096,77.889367
26.343951,78.089059
26.540507,78.185713
26.34367,77.666184
26.40702,78.13109
26.362206,77.620431
26.176481,77.196826
26.826585,78.357957
26.800668,78.292288
26.769721,78.376301
26.21801,77.299165
26.252647,77.775057
26.4618,78.052126
26.315143,77.632414
26.713447,78.375656
26.498868,77.98604
26.353202,77.570903
26.40261,77.530266
26.708211,78.22098
26.74422,78.117601
26.68391,78.301488
26.22132,77.648765
26.70603,78.282914
26.502694,78.015586
26.507227,77.999443
26.499868,77.999969
26.628848,78.01166
26.525168,77.964854
26.389784,77.637117
26.191095,77.442606
26.411127,77.691292
26.307932,77.509053
26.289241,77.638502
26.239394,77.40378
26.495791,78.004145
26.486569,78.00627
26.369261,77.671251
26.700936,78.238525
26.677165,78.188071
26.529148,77.85612
26.218566,77.33993
26.304356,77.613116
26.169113,77.575258
26.475705,78.41333
26.466145,78.68366
26.302555,78.511268
26.556975,78.76738
26.714105,78.684321
26.323077,78.756922
26.711359,78.765928
26.360865,78.765957
26.23478,78.691303
26.234146,78.588792
26.250366,78.970426
26.441794,78.55826
26.51872,78.77432
26.197314,78.632825
26.570844,78.782526
26.55336,78.774342
26.625445,78.601734
26.57847,78.778609
26.504035,78.328899
26.2877,78.908742
26.592445,78.526047
26.265402,78.718481
26.751582,78.691561
26.483984,78.603633
26.508081,78.295292
26.379403,78.466038
26.554108,78.802172
26.46094,78.411295
25.973884,78.817232
26.564658,78.982011
26.664907,78.876138
26.33614,78.606995
26.295299,78.494892
26.23467,78.829715
26.321579,79.094996
26.56355,78.75916
26.585372,78.770628
26.265275,78.667183
26.627071,78.767262
26.611523,78.439296
26.698784,78.529674
26.498466,78.53914
26.596571,78.711024
26.560217,78.778095
26.349683,78.873764
26.230869,78.179125
26.194871,78.24206
26.191812,78.122264
26.232323,78.207115
25.984778,78.092188
25.969897,78.259253
26.156534,78.625051
25.840035,78.139392
26.235919,78.167534
25.888979,78.122647
26.233827,78.180408
26.175431,78.133447
26.202121,78.130558
26.137129,78.382764
26.227125,78.206909
26.196252,78.141249
26.034977,78.2626
26.202289,78.143437
26.193254,78.16215
26.225077,78.18641
26.058343,78.29449
25.949751,78.445113
26.098165,78.032062
26.228272,78.232134
26.270365,78.202556
26.215314,78.225727
26.207915,78.167377
26.243698,78.190789
25.89964,77.774208
26.128983,78.082729
25.836029,78.111296
25.885554,77.914581
26.19543,78.37106
26.04352,78.070893
26.207642,78.190754
26.231396,78.162968
26.206256,78.171648
26.238415,78.182154
26.220681,78.154527
26.18782,78.180203
26.197305,78.171262
26.20007,78.130439
25.867463,78.021684
26.221178,78.234072
26.066964,78.199821
25.667977,78.465922
25.873668,78.536207
25.792356,78.720492
25.722019,78.745599
25.643437,78.38376
26.091376,78.695148
25.928259,78.638282
25.78955,78.679324
25.644296,78.446327
26.02197,78.757535
25.874621,78.432962
25.702273,78.598477
25.629765,78.477718
25.913927,78.525627
26.249553,78.773134
25.67094,78.459982
25.709628,78.328468
25.618889,78.585737
25.978881,78.585109
25.627853,78.47544
25.67257,78.475256
25.78563,78.486172
25.929294,78.641084
25.996877,78.612423
26.051583,78.709292
25.625702,78.472723
25.690373,78.456481
25.656943,78.465044
26.222078,78.771922
25.795642,78.420924
25.897558,78.482278
25.831762,78.753825
25.894047,78.646328
25.985199,78.711866
25.936659,78.544205
25.692967,78.428752
25.905111,78.565901
26.155793,78.778951
25.742353,78.633323
25.819634,78.578868
25.908756,78.793388
25.62625,78.481671
25.785124,78.658849
25.85056,78.800544
25.741562,78.296871
25.415061,77.632799
25.773253,77.51708
25.47543,78.099698
25.186966,78.185915
25.694766,78.290513
25.17647,78.022463
25.033872,78.086871
25.430959,77.77738
25.50899,78.158059
25.543475,78.007443
25.115137,78.211064
25.753561,77.448604
24.97009,77.531198
25.428011,77.216574
25.404622,78.285092
25.031592,78.137108
25.027356,78.298609
25.437251,78.033065
25.238992,78.253682
25.047586,77.878316
25.403422,77.666844
25.167288,77.690651
25.197668,78.219791
25.470207,78.296542
25.35639,78.186681
25.435289,77.658285
25.464885,78.144824
25.438403,78.036521
24.886621,78.07906
25.72393,77.620672
25.150613,78.163459
25.548508,77.719309
25.046749,78.125636
24.975409,77.575394
25.646694,77.919731
25.667161,77.51562
25.401108,77.644045
24.992125,78.051265
24.895769,78.163377
25.15325,78.192892
25.540285,78.002189
25.365629,77.565463
25.177747,77.658509
25.283965,78.003452
25.322148,78.810882
25.307768,78.665162
25.14378,79.02135
24.966584,79.266039
25.157177,78.668751
25.186262,78.774423
25.174145,78.732765
25.004425,79.111922
24.65608,78.809155
24.855645,79.222987
25.315657,78.725015
25.315811,78.626705
25.092207,79.188573
24.821077,79.125181
25.271937,78.760414
24.64302,78.991379
25.149492,79.095146
24.678993,79.162174
24.758171,79.08954
25.051443,79.068009
25.175971,78.96704
24.643617,79.187528
25.027315,79.224
24.750767,78.834165
24.998498,78.703527
24.701025,78.928799
24.894867,78.718417
24.74551,79.038254
25.231915,79.037766
25.158043,79.250577
24.743551,78.900125
24.747401,78.848199
25.000793,79.12114
25.006812,79.221951
25.276694,78.874775
24.990749,78.817733
24.802957,78.801091
25.213547,78.598588
25.242757,80.189428
24.923925,79.975787
24.878205,79.379395
25.033629,79.682487
24.98449,79.854381
24.524431,79.077303
24.669696,79.390497
24.660821,79.373716
24.989742,80.011169
25.273581,79.371855
25.211887,79.367715
25.189754,80.397888
24.545818,79.509065
0,0
25.106813,80.068657
25.058063,79.434973
25.247338,80.214556
24.858045,79.408104
25.272507,80.271685
25.372069,80.241103
24.635293,79.486357
24.496084,79.792928
25.046357,79.974305
25.052261,79.509174
24.698934,79.454923
25.288802,79.307586
25.03018,79.727233
24.508523,79.091576
24.708068,79.918671
24.450557,79.102486
24.728136,79.464486
24.954846,79.692409
25.034123,79.604464
25.035339,80.236226
24.48774,79.677735
25.132782,80.003048
24.895411,79.594155
25.050709,79.453425
24.70749,79.71011
24.546042,79.411214
25.170201,80.280046
25.255839,80.222996
25.14408,79.904772
24.852026,79.834425
24.931518,79.459973
24.451279,80.366257
24.367625,80.206444
24.434692,80.21152
24.712316,80.173379
25.035824,80.43035
24.44767,80.301613
24.103478,80.08338
24.253983,80.225511
24.328491,80.138892
24.342005,79.957749
24.507676,80.125705
24.434754,80.133922
24.370323,80.309079
24.012054,80.185542
24.547222,80.382514
24.910717,80.252269
23.885586,79.958496
24.434294,80.398739
24.581877,79.900161
25.059593,80.454733
24.711374,80.199616
24.329054,80.094449
24.561141,80.181047
24.402348,80.124172
24.977486,80.396397
24.628592,80.338087
24.270333,80.038564
24.510578,80.030415
24.232429,80.042244
24.127736,80.327225
24.293576,80.134797
24.306024,79.887184
24.94415,80.275922
24.503551,80.321024
24.737825,80.272324
24.706077,80.200266
23.998556,80.291075
24.53588,80.133877
24.205469,80.381078
24.593657,80.370306
24.264058,80.136229
24.952888,80.198883
24.352821,80.159162
24.467161,80.301263
24.802487,80.093281
23.907237,79.050769
23.992266,78.991873
24.066986,78.740322
23.839467,78.71886
24.296748,78.188312
23.487337,78.775575
23.647076,79.191501
23.684604,79.095881
23.550303,78.926366
23.715437,78.541238
23.50309,78.963643
23.41858,78.835115
23.777787,79.188298
23.674856,78.661024
23.360559,78.894417
24.166805,78.196176
24.108613,78.371915
23.63856,79.060114
23.751051,78.866337
24.370412,79.047631
23.778292,78.387003
24.210281,78.629422
23.496575,78.968808
24.062419,78.768924
24.018319,78.620094
23.872179,78.786504
23.878923,78.781033
23.78632,78.37366
23.817958,78.363611
23.847705,78.361169
23.585482,78.838107
24.173341,78.720328
24.2974,78.252097
23.966558,78.416299
24.316534,79.015221
23.848259,78.751169
23.849549,78.743887
23.821164,78.73644
23.829659,78.819615
24.290904,78.525165
23.897517,78.33674
23.880791,78.859659
24.26304,78.103882
23.848866,78.726411
23.722105,79.24355
23.394738,79.521585
23.953328,79.136828
23.882443,79.110923
24.143498,79.598489
24.237855,79.6276
24.05931,79.371186
23.937262,79.800069
23.593544,79.327536
24.214559,79.778468
23.764262,79.280092
23.880642,79.580121
23.788116,79.375067
23.785774,79.290827
24.1314,79.435091
23.54702,79.413329
23.896324,79.610179
23.922151,79.238369
24.039773,79.584321
23.926714,79.17734
23.72898,79.697033
23.84318,79.44481
23.615689,79.58712
23.739064,79.574469
23.674335,79.772407
24.093621,79.570549
23.835298,79.45216
23.632963,79.373128
23.843365,79.4297
23.727006,79.454665
23.59626,79.530126
23.577109,79.642451
23.651357,79.377697
23.575745,79.853822
23.685404,79.538521
23.582561,79.621967
23.809874,79.455625
23.899639,79.462013
23.840661,79.441215
23.764734,79.676561
23.569663,79.461109
23.884962,79.10865
24.157774,79.483189
24.131884,79.650189
23.874171,79.315033
23.565199,79.464779
24.56978,80.808647
24.755712,80.653595
24.554757,80.843314
24.320679,81.092352
24.556667,80.736563
24.188089,81.022868
24.89549,80.958369
24.213305,81.054406
24.481138,80.662682
24.756775,80.730206
24.340093,81.127394
24.504012,81.02475
25.181081,80.871429
24.484708,80.743347
25.029703,80.58467
24.742713,80.715506
24.177377,80.915114
24.703539,81.056576
24.551568,80.816817
24.161601,80.77666
24.366374,80.544055
24.477031,80.594138
24.741848,80.842896
24.462823,81.213375
24.563823,80.826272
24.91186,80.811739
24.320004,81.129551
24.702092,80.725369
24.682161,80.474544
24.230271,80.737354
24.344131,80.992567
24.53878,81.32821
24.709611,81.815518
24.813797,81.347052
